ra,hd,hr,gl,bf,dec,proper,dist,mag,ci,spect,con
321.04788,203705.0,8187.0,,18    Aqr,-12.878108000000001,,47.1032,5.48,#ECEFFF,F0V,Aquarius
321.103395,203585.0,8180.0,,The2Mic,-41.006695,,119.7605,5.76,#C6D7FD,A0III,Microscopium
321.141675,203925.0,8198.0,,,26.17456,,68.6342,5.67,#EFF0FF,A8III,Vulpecula
321.205935,205072.0,8239.0,,,80.524826,,111.1111,5.97,#FFE3CA,G6III:,Cepheus
321.304275,203875.0,8195.0,,19    Aqr,-9.748552,,91.8274,5.71,#E3E9FF,F0IV,Aquarius
321.320655,203926.0,8199.0,,21    Aqr,-3.556747,,119.0476,5.48,#FECC9D,K4III,Aquarius
321.33124499999997,204153.0,8208.0,,,46.714341,,33.4672,5.59,#F0F0FF,F0V,Cygnus
321.445935,204172.0,8209.0,,69    Cyg,36.667386,,100000.0,5.93,#CDDCFE,B0Ib,Cygnus
321.5952,203949.0,8200.0,,,-37.829429,,80.8407,5.64,#FFD8B4,K2III,Microscopium
321.610575,203608.0,8181.0,Gl 827,Gam Pav,-65.366198,,9.2618,4.21,#FAF3F6,F6V,Pavo
321.66677999999996,204075.0,8204.0,,34Zet Cap,-22.411332,,118.2033,3.77,#FFE1C5,G4Ibp...,Capricornus
321.71502,204411.0,8216.0,,,48.835167999999996,,126.1034,5.29,#D6E2FF,A6pe...,Cygnus
321.75681000000003,204018.0,8202.0,,,-42.54793,,56.4334,5.5,#F4F2FC,Am,Microscopium
321.811755,204139.0,8207.0,,35    Cap,-21.19621,,171.8213,5.78,#FECC9E,K3III,Capricornus
321.839025,204403.0,8215.0,,70    Cyg,37.116797999999996,,400.0,5.3,#BDD2FF,B3V,Cygnus
321.91689,204414.0,8217.0,,35    Vul,27.608593,,58.3431,5.39,#CFDDFE,A1V,Vulpecula
321.9423,204770.0,8227.0,,7    Cep,66.809096,,246.9136,5.42,#C0D4FE,B7V,Cepheus
322.03432499999997,204485.0,8220.0,,,32.22533,,44.7227,5.75,#F0F0FF,F0V,Cygnus
322.16492999999997,205021.0,8238.0,,8Bet Cep,70.560716,,210.084,3.23,#B7CFFF,B2IIIv SB,Cepheus
322.180815,204381.0,8213.0,,36    Cap,-21.80718,,52.4659,4.5,#FFE6D0,K0III,Capricornus
322.18681499999997,203881.0,8196.0,,,-69.505386,,126.2626,5.47,#FEC894,M5III,Pavo
322.249065,204585.0,8223.0,,,22.179436,,204.0816,5.84,#FED0A3,M4III,Pegasus
322.36224,204771.0,8228.0,,71    Cyg,46.540585,,66.4452,5.22,#FFE3C9,K0III,Cygnus
322.487055,204724.0,8225.0,,2    Peg,23.638838,,120.7729,4.52,#FDC58F,M1III,Pegasus
322.74705,205139.0,8243.0,,,60.45943199999999,,462.963,5.53,#D5E1FF,B1II,Cepheus
322.88973,204867.0,8232.0,,22Bet Aqr,-5.571172,Sadalsuud,164.7446,2.9,#FFE9D6,G0Ib,Aquarius
323.024475,204783.0,8229.0,,Xi  Gru,-41.17931,,142.8571,5.29,#FFDCBB,K0III,Grus
323.060715,204854.0,8230.0,,6    PsA,-33.944623,,154.321,5.97,#CFDDFE,A2V,Piscis Austrinus
323.23578,205314.0,8246.0,,,49.977629,,151.0574,5.77,#C5D7FD,A0V,Cygnus
323.34801,204960.0,8236.0,,,-44.8487,,200.4008,5.57,#FFDFC1,K0III,Grus
323.49525,205435.0,8252.0,,73Rho Cyg,45.591837,,37.8931,3.98,#FFE7D1,G8III,Cygnus
323.69394,205512.0,8255.0,,72    Cyg,38.534054,,70.9723,4.87,#FFDDBD,K1III,Cygnus
323.71272,205289.0,8245.0,,37    Cap,-20.084274,,27.1003,5.7,#F6F3FB,F5V,Capricornus
323.82342,205423.0,8251.0,,,-3.983305,,128.2051,5.79,#FFDCBB,G9III:,Aquarius
324.01033500000005,205730.0,8262.0,,,45.374590999999995,,174.8252,5.96,#FED1A6,M4IIIe-M6e,Cygnus
324.04569,205471.0,8253.0,,8    PsA,-26.171516,,58.4454,5.73,#E6EBFF,A7/A8IV,Piscis Austrinus
324.23740499999997,205835.0,8266.0,,74    Cyg,40.413521,,65.8328,5.04,#E1E9FF,A5V,Cygnus
324.27012,205637.0,8260.0,,39Eps Cap,-19.466010999999998,,323.6246,4.51,#BAD0FF,B3V:p,Capricornus
324.43795500000004,205767.0,8264.0,,23Xi  Aqr,-7.854201,,54.7645,4.68,#DFE7FF,A7V,Aquarius
324.439275,205852.0,8267.0,,5    Peg,19.318607,,98.4252,5.46,#EFF0FF,F1IV,Pegasus
324.48010500000004,206165.0,8279.0,,9    Cep,62.08194,,100000.0,4.76,#E7ECFF,B2Ib,Cepheus
324.633075,205924.0,8270.0,,4    Peg,5.771742,,54.7046,5.66,#E9EDFF,A9IV-Vn,Pegasus
324.740085,206267.0,8281.0,,,57.489036999999996,,606.0606,5.74,#E2E9FF,O6 (f),Cepheus
324.754935,206043.0,8276.0,,,20.265451000000002,,39.7456,5.77,#EEF0FF,F2V,Pegasus
324.8886,206067.0,8277.0,,25    Aqr,2.243558,,69.4444,5.1,#FFDFC2,K0III,Aquarius
325.022715,206088.0,8278.0,NN 4209,40Gam Cap,-16.662308,,48.1464,3.69,#EFF0FF,A7III:mp...,Capricornus
325.04623499999997,206330.0,8284.0,,75    Cyg,43.273839,,123.7624,5.09,#FDC691,M1IIIvar,Cygnus
325.368795,205478.0,8254.0,Gl 835.1,Nu  Oct,-77.390046,,21.1999,3.73,#FFE1C4,K0III,Octans
325.38693,206301.0,8283.0,,42    Cap,-14.047610999999998,,33.2336,5.16,#FFF0E6,G2V,Capricornus
325.47978,206952.0,8317.0,,11    Cep,71.311417,,55.9284,4.55,#FFDCBB,K0III,Cepheus
325.50288,206356.0,8285.0,,41    Cap,-23.262857999999998,,70.7214,5.24,#FFE1C6,K0III,Capricornus
325.50451499999997,206570.0,8297.0,,,35.5102,,625.0,5.98,#FFAA55,C6.3,Cygnus
325.523595,206672.0,8301.0,,80Pi 1Cyg,51.189622,,529.1005,4.69,#BFD3FE,B3IV,Cygnus
325.542135,206445.0,8287.0,,26    Aqr,1.285253,,342.4658,5.66,#FECC9D,K2III,Aquarius
325.56438,206487.0,8289.0,,7    Peg,5.680137,,223.7136,5.3,#FDC48D,M2III,Pegasus
325.59564000000006,206644.0,8300.0,,77    Cyg,41.077019,,126.4223,5.73,#D0DDFE,A0V,Cygnus
325.664595,206453.0,8288.0,,43Kap Cap,-18.866323,,90.1713,4.72,#FFE7D2,G8III,Capricornus
325.76709,207130.0,8324.0,,,72.320084,,74.9625,5.18,#FFDEBF,K0III,Cepheus
325.76832,206561.0,8295.0,,44    Cap,-14.399709,,133.5113,5.88,#E8EDFF,A9/F0V,Capricornus
325.776975,206749.0,8306.0,,,41.15497,,196.8504,5.51,#FDC590,M2III,Cygnus
325.856865,206774.0,8307.0,,79    Cyg,38.283589,,84.1751,5.69,#C8D9FD,A0V,Cygnus
325.876905,206936.0,8316.0,,Mu  Cep,58.780046,,100000.0,4.23,#FEB164,M2Ia,Cepheus
326.00402999999994,206677.0,8302.0,,45    Cap,-14.74937,,52.9942,5.96,#E4EAFF,A7IV/V,Capricornus
326.03565000000003,206826.0,8309.0,Gl 836.6A,78Mu 1Cyg,28.742632,,22.237,4.49,#FBF3F4,F6V,Cygnus
326.046495,206778.0,8308.0,,8Eps Peg,9.875011,Enif,211.4165,2.38,#FEC997,K2Ibvar,Pegasus
326.1279,206859.0,8313.0,,9    Peg,17.350017,,284.0909,4.34,#FFD9B6,G5Ib,Pegasus
326.13052500000003,206860.0,8314.0,Gl 836.7,,14.771939000000001,,17.8859,5.96,#FEF2EE,G0V,Pegasus
326.16138,206901.0,8315.0,,10Kap Peg,25.645035999999998,,34.2231,4.14,#F7F3FB,F5IV,Pegasus
326.22201,207198.0,8327.0,,,62.460567000000005,,917.4312,5.94,#EEF0FF,O9II,Cepheus
326.236695,206742.0,8305.0,,9Iot PsA,-33.025781,,62.6174,4.35,#C4D6FD,B9.5V,Piscis Austrinus
326.251065,206834.0,8311.0,,46    Cap,-9.082428,,242.7184,5.1,#FFDCBB,G8II-III,Capricornus
326.3622,207260.0,8334.0,,10Nu  Cep,61.12080600000001,,100000.0,4.25,#F9F3F7,A2Iavar,Cepheus
326.518185,207089.0,8321.0,,12    Peg,22.94888,,427.3504,5.29,#FECFA2,K0Ib,Pegasus
326.56779,207005.0,8318.0,,47    Cap,-9.275935,,363.6364,6.0,#FDC58F,M3III,Capricornus
326.633745,207052.0,8319.0,,48Lam Cap,-11.365953999999999,,86.3558,5.57,#C9D9FD,A1V,Capricornus
326.69836499999997,207330.0,8335.0,,81Pi 2Cyg,49.30957,,338.9831,4.23,#BFD3FE,B3III,Cygnus
326.760165,207098.0,8322.0,Gl 837,49Del Cap,-16.127285999999998,,11.8666,2.85,#DFE7FF,A5mF2 (IV),Capricornus
326.80818,207203.0,8328.0,,11    Peg,2.686124,,174.5201,5.63,#CBDAFE,A1V,Pegasus
326.85542999999996,207528.0,8339.0,,12    Cep,60.692689,,140.4494,5.53,#FDC793,M1III,Cepheus
326.93397000000004,207155.0,8326.0,,10The PsA,-30.898304,,98.4252,5.02,#CEDCFE,A1V,Piscis Austrinus
327.065445,207129.0,8323.0,Gl 838,,-47.303615,,15.9949,5.57,#FEF2ED,G2V,Grus
327.46122,207650.0,8343.0,,14    Peg,30.174215000000004,,84.246,5.07,#CADAFE,A1Vs,Pegasus
327.500535,207229.0,8331.0,,,-64.712537,,103.6269,5.62,#FFE0C3,K1III,Indus
327.536235,207652.0,8344.0,,13    Peg,17.285851,,33.4225,5.34,#F5F2FC,F2III-IV,Pegasus
327.69672,207241.0,8333.0,,Omi Ind,-69.629416,,166.6667,5.52,#FECFA3,M0III,Indus
327.726195,206240.0,8280.0,,Lam Oct,-82.71890400000001,,125.4705,5.27,#FFECDE,G8/K0III+..,Octans
327.892695,207840.0,8348.0,,,19.826682,,161.5509,5.78,#C0D4FE,B8III,Pegasus
328.00431,208095.0,8357.0,,,55.796743000000006,,460.8295,5.7,#C2D5FE,B6IV-V,Cepheus
328.12467,207978.0,8354.0,NN 4234,15    Peg,28.793538,,27.4499,5.52,#F7F3FA,F6IVwvar,Pegasus
328.2657,208057.0,8356.0,,16    Peg,25.92514,,193.7984,5.09,#BCD1FF,B3V,Pegasus
328.32402,207958.0,8351.0,Gl 838.5,51Mu  Cap,-13.551768,,26.617,5.08,#F3F2FD,F3IV,Capricornus
328.40575500000006,208108.0,8358.0,,,19.668437,,72.3066,5.69,#CBDAFE,A0Vs,Pegasus
328.48212,207971.0,8353.0,,Gam Gru,-37.364852,,64.7249,3.0,#C2D5FE,B8III,Grus
328.54321500000003,208111.0,8360.0,,,-4.27618,,89.6861,5.71,#FFD8B4,K2III,Aquarius
328.72149,208501.0,8371.0,,13    Cep,56.611227,,100000.0,5.74,#FFF0E8,B8Ibvar,Cepheus
328.797345,207964.0,8352.0,,,-61.886607999999995,,46.4684,5.92,#F4F2FC,F1III,Indus
328.87914,208682.0,8375.0,,,65.320809,,314.4654,5.84,#C6D7FD,B2.5Ve,Cepheus
329.094885,208321.0,8366.0,,,-37.253655,,102.9866,5.45,#D3E0FF,A3V,Grus
329.16310500000003,208816.0,8383.0,,,63.62555699999999,,751.8797,5.11,#FEC895,M2 comp,Cepheus
329.23488000000003,208565.0,8373.0,,17    Peg,12.076492,,122.8501,5.54,#CFDDFE,A2Vnn,Pegasus
329.479395,208450.0,8368.0,,Del Ind,-54.992575,,57.6701,4.4,#ECEFFF,F0IV,Indus
329.72298,209112.0,8388.0,,,62.697986,,284.0909,5.96,#FDC48E,M3III,Cepheus
329.81276999999994,209369.0,8400.0,,16    Cep,73.179896,,36.7242,5.04,#F7F3FA,F5V,Cepheus
329.82460499999996,208737.0,8379.0,,,-38.395096,,132.626,5.5,#FFE1C6,K1II/III,Grus
330.03303,209008.0,8385.0,,18    Peg,6.717436999999999,,328.9474,6.0,#BFD3FE,B3III,Pegasus
330.209265,209014.0,8386.0,,12Eta PsA,-28.453736,,250.6266,5.43,#C1D4FE,B8/B9V+...,Piscis Austrinus
330.27090000000004,209128.0,8390.0,,28    Aqr,0.604715,,219.2982,5.6,#FED4AB,K4III:,Aquarius
330.27228,209166.0,8392.0,,20    Peg,13.119823,,77.2201,5.61,#F0F0FF,F4III,Pegasus
330.28848000000005,209167.0,8393.0,,19    Peg,8.257164,,165.8375,5.65,#FECC9E,K5III,Pegasus
330.46077,209419.0,8403.0,,,52.882253000000006,,306.7485,5.79,#C0D3FE,B5III,Cygnus
330.51906,209481.0,8406.0,,14    Cep,58.00036600000001,,934.5794,5.55,#CBDBFE,O9V,Cepheus
330.73610999999994,209515.0,8407.0,,,44.649863,,151.0574,5.57,#C6D7FD,A0IV,Cygnus
330.76566,208741.0,8380.0,,,-76.118427,,62.5782,5.94,#F5F2FC,F3III,Octans
330.81858,209396.0,8401.0,,30    Aqr,-6.522406,,93.1099,5.55,#FFE3C9,K0III,Aquarius
330.83229,209100.0,8387.0,Gl 845,Eps Ind,-56.785977,,3.6224,4.69,#FFDEC0,K5V,Indus
330.82851,209409.0,8402.0,,31Omi Aqr,-2.155363,,133.5113,4.74,#C0D4FE,B7IVe,Aquarius
330.829305,209459.0,8404.0,,21    Peg,11.386552,,193.0502,5.83,#C4D6FD,B9.5V,Pegasus
330.947025,209790.0,8417.0,,17Xi  Cep,64.627971,,29.5946,4.26,#F3F2FD,Am,Cepheus
330.970635,209772.0,8416.0,,18    Cep,63.11991999999999,,130.039,5.26,#FEC894,M5III,Cepheus
331.153185,209522.0,8408.0,,,-26.822359000000002,,377.3585,5.97,#BBD1FF,B3V (+B),Piscis Austrinus
331.197585,209625.0,8410.0,,32    Aqr,-0.906343,,68.1199,5.29,#E5EBFF,A5m,Aquarius
331.25203500000003,209960.0,8426.0,,20    Cep,62.785670999999994,,92.9368,5.27,#FECEA0,K4III,Cepheus
331.286625,209975.0,8428.0,,19    Cep,62.279814,,632.9114,5.07,#E6ECFF,O9.5Ib,Cepheus
331.297215,209761.0,8415.0,,,26.673689000000003,,119.3317,5.75,#FFD5AE,K2III,Pegasus
331.39446000000004,209833.0,8419.0,,23    Peg,28.963981,,106.383,5.69,#C5D6FD,B9Vn,Pegasus
331.419795,209747.0,8413.0,,22Nu  Peg,5.05853,,83.2639,4.86,#FECC9D,K4III,Pegasus
331.44598499999995,209750.0,8414.0,,34Alp Aqr,-0.319851,Sadalmelik,160.5136,2.95,#FFE3C8,G2Ib,Aquarius
331.46244,209529.0,8409.0,,Kap2Ind,-59.636072,,150.6024,5.62,#FECB9B,K4III,Indus
331.50814499999996,209945.0,8424.0,,,45.014348,,186.5672,5.09,#FDC793,K5III,Lacerta
331.52871,209688.0,8411.0,,Lam Gru,-39.543353,,74.239,4.47,#FED0A5,M0III,Grus
331.60929,209819.0,8418.0,,33Iot Aqr,-13.869679000000001,,53.7057,4.29,#C2D5FE,B8V,Aquarius
331.752705,210027.0,8430.0,Gl 848,24Iot Peg,25.345112,,11.7261,3.77,#F7F3FA,F5V,Pegasus
331.86911999999995,210074.0,8435.0,,,19.475526000000002,,61.9579,5.74,#F0F0FF,F2V:,Pegasus
331.959615,210129.0,8438.0,,25    Peg,21.702926,,186.5672,5.79,#C2D5FE,B7Vn,Pegasus
332.058135,209952.0,8425.0,Gl 848.2,Alp Gru,-46.960975,Alnair,30.9693,1.73,#C3D5FE,B7IV,Grus
332.09583,210049.0,8431.0,,14Mu  PsA,-32.988468,,41.6493,4.5,#CFDDFE,A2V,Piscis Austrinus
332.108055,210066.0,8433.0,,Ups PsA,-34.043841,,130.039,4.99,#FECA99,K4III,Piscis Austrinus
332.24580000000003,210191.0,8439.0,,35    Aqr,-18.519592000000003,,714.2857,5.8,#BCD1FF,B2III,Aquarius
332.306835,210354.0,8449.0,,27Pi 1Peg,33.172337,,88.4956,5.58,#FFE2C7,G6III:,Pegasus
332.451615,210807.0,8468.0,,24    Cep,72.341207,,120.919,4.79,#FFE5CD,G8III,Cepheus
332.482095,210271.0,8444.0,,,-34.014967,,63.3714,5.37,#E6ECFF,A5IV,Piscis Austrinus
332.49685500000004,210459.0,8454.0,,29Pi 2Peg,33.178224,,80.6452,4.28,#F9F3F7,F5III,Pegasus
332.536395,210302.0,8447.0,Gl 849.1,15Tau PsA,-32.548407,,18.2782,4.94,#FAF3F6,F6V,Piscis Austrinus
332.54994,210418.0,8450.0,Wo 9771,26The Peg,6.197865,,28.2965,3.52,#D3E0FF,A2V,Pegasus
332.640615,210434.0,8453.0,,,-4.2668550000000005,,101.9368,5.98,#FFE2C7,K0III-IV,Aquarius
332.655975,210502.0,8458.0,,,11.624539,,208.7683,5.78,#FDC590,M1III,Pegasus
332.65617000000003,210424.0,8452.0,,38    Aqr,-11.564939,,137.931,5.43,#BFD3FE,B5III,Aquarius
332.66193,210884.0,8474.0,,,70.132573,,33.5909,5.52,#F4F2FC,F2V,Cepheus
332.71362,210745.0,8465.0,,21Zet Cep,58.201260999999995,,256.4103,3.39,#FEC894,K1Ibv SB,Cepheus
332.791035,210715.0,8463.0,,,50.823392999999996,,56.1482,5.38,#DCE5FF,A5V,Lacerta
332.87742000000003,210839.0,8469.0,,22Lam Cep,59.414488,,606.0606,5.05,#E1E8FF,O6e,Cepheus
332.95272000000006,210855.0,8472.0,,,56.83935699999999,,37.3552,5.24,#FCF3F3,F8V,Cepheus
332.96388,210702.0,8461.0,,,16.040551,,54.9451,5.93,#FFE3CA,K1III,Pegasus
333.0084,210939.0,8479.0,,,60.759094999999995,,112.1076,5.37,#FFD8B4,K1III,Cepheus
333.03372,210762.0,8466.0,,,24.950641,,100000.0,5.97,#FECA99,K0,Pegasus
333.093525,211029.0,8483.0,,,63.291035,,290.6977,5.76,#FDC48D,M3III,Cepheus
333.19926,210889.0,8475.0,,,34.604592,,79.1139,5.34,#FFDAB8,K2III,Pegasus
333.29251500000004,212710.0,8546.0,,,86.107955,,78.6782,5.27,#C6D7FD,B9.5Vn,Cepheus
333.411225,211006.0,8482.0,,,28.608016999999997,,74.8503,5.87,#FFD9B5,K2III,Pegasus
333.43512,210848.0,8470.0,,,-25.180905,,77.3994,5.58,#FAF3F6,F7II,Piscis Austrinus
333.455085,211096.0,8487.0,,,45.440613,,77.1605,5.53,#CCDBFE,A0III,Lacerta
333.46968,211073.0,8485.0,,,39.714927,,147.929,4.5,#FECFA2,K3III,Lacerta
333.57513000000006,210960.0,8480.0,,41    Aqr,-21.074566,,71.582,5.33,#FFEAD8,K1III,Aquarius
333.57813000000004,210934.0,8478.0,,16Lam PsA,-27.766908,,153.6098,5.45,#BFD3FE,B7V,Piscis Austrinus
333.68484,211211.0,8489.0,,,42.95391,,82.3723,5.72,#CBDAFE,A2Vnn,Lacerta
333.75816000000003,211336.0,8494.0,NN 4266,23Eps Cep,57.043587,,26.1986,4.18,#EAEEFF,F0IV,Cepheus
333.903795,211088.0,8486.0,,Mu 1Gru,-41.3467,,84.246,4.79,#FFEBDA,G8III+...,Grus
333.9924,211388.0,8498.0,,1    Lac,37.748737,,190.4762,4.14,#FECC9D,K3III,Lacerta
334.110585,211554.0,8506.0,,,57.220238,,189.0359,5.88,#FFE3CA,G8III,Cepheus
334.110675,211202.0,8488.0,,Mu 2Gru,-41.627225,,81.367,5.11,#FFE4CC,G8III,Grus
334.20018,211361.0,8496.0,,42    Aqr,-12.831436,,179.8561,5.34,#FFDBB9,K1III,Aquarius
334.20847499999996,211391.0,8499.0,,43The Aqr,-7.783289999999999,,57.4713,4.17,#FFE2C7,G8III-IV,Aquarius
334.21902,211392.0,8500.0,,,-9.040067,,113.2503,5.8,#FFD9B6,K3III:,Aquarius
334.277085,211434.0,8504.0,,44    Aqr,-5.387164,,94.7867,5.75,#FFE7D1,G6III,Aquarius
334.46113499999996,210853.0,8471.0,,Psi Oct,-77.511553,,38.4911,5.49,#EEF0FF,F3III,Octans
334.552575,211833.0,8511.0,,25    Cep,62.804388,,282.4859,5.75,#FFD5AD,K3III,Cepheus
334.564335,211415.0,8501.0,Gl 853A,,-53.627072999999996,,13.7855,5.36,#FEF1EC,G1V,Grus
334.62556499999994,211416.0,8502.0,,Alp Tuc,-60.259586999999996,,61.237,2.87,#FECFA2,K3III,Tucana
334.75308,211676.0,8508.0,,45    Aqr,-13.304995000000002,,113.3787,5.96,#FFDDBE,K0III,Aquarius
335.00631000000004,210967.0,8481.0,,Eps Oct,-80.439747,,89.1266,5.09,#FED4AB,M6III,Octans
335.049645,211838.0,8512.0,,46Rho Aqr,-7.821102000000001,,270.2703,5.35,#C5D6FD,B8IIIMNp...,Aquarius
335.11490999999995,211924.0,8513.0,,30    Peg,5.789498,,390.625,5.37,#C6D7FD,B5IV,Pegasus
335.25642,212120.0,8523.0,,2    Lac,46.536569,,170.068,4.55,#C0D4FE,B6V,Lacerta
335.33058,212097.0,8522.0,,32    Peg,28.330529,,213.2196,4.78,#C8D9FD,B9III,Pegasus
335.37948,212076.0,8520.0,,31    Peg,12.205186,,497.5124,4.82,#BED2FF,B2IV-V,Pegasus
335.39820000000003,212010.0,8516.0,,47    Aqr,-21.598229999999997,,52.4384,5.12,#FFDEC0,K0III,Aquarius
335.41407000000004,212061.0,8518.0,Wo 9779,48Gam Aqr,-1.3873309999999999,,50.2008,3.86,#C4D6FD,A0V,Aquarius
335.783025,212132.0,8524.0,,Pi 2Gru,-45.928488,,40.0,5.62,#F3F2FD,F3III-IV,Grus
335.878515,212271.0,8529.0,,49    Aqr,-24.762660999999998,,80.3213,5.53,#FFE2C7,K0IIICN...,Aquarius
335.88396,212320.0,8530.0,,,-7.194421000000001,,143.0615,5.92,#FFE1C5,G6V,Aquarius
335.890125,212496.0,8538.0,,3Bet Lac,52.229046000000004,,52.1105,4.42,#FFE0C4,G9III,Lacerta
336.02868,212404.0,8533.0,,51    Aqr,-4.83702,,124.3781,5.79,#C6D7FD,A0V,Aquarius
336.11275500000005,212430.0,8534.0,,50    Aqr,-13.529369,,140.4494,5.76,#FFE2C8,K0III,Aquarius
336.12913499999996,212593.0,8541.0,,4    Lac,49.476392,,689.6552,4.55,#D4E0FF,B9Iab,Lacerta
336.14646000000005,211998.0,8515.0,Gl 855.1A,Nu  Ind,-72.25541199999999,,28.7026,5.28,#FFF0E7,A3V: + F9V,Indus
336.23457,212330.0,8531.0,Gl 857,,-57.797415,,20.5634,5.31,#FFF0E7,F9V,Tucana
336.293595,212211.0,8527.0,,,-70.43162199999999,,49.456,5.78,#F5F2FC,F3III,Indus
336.31926,212571.0,8539.0,,52Pi  Aqr,1.377401,,239.8082,4.8,#BAD0FF,B1Ve,Aquarius
336.50331,213022.0,8557.0,,,70.770898,,153.6098,5.47,#FFD7B1,K2III,Cepheus
336.642795,212697.0,8544.0,Gl 859B,53    Aqr,-16.742138,,20.202,5.55,#FEF1EB,G3V,Aquarius
336.65577,212754.0,8548.0,Wo 9782A,34    Peg,4.393766,,38.1534,5.76,#FBF3F4,F7V,Pegasus
336.67683,213403.0,8578.0,,28Rho1Cep,78.785853,,63.1712,5.83,#DEE7FF,A2m,Cepheus
336.77212499999996,213087.0,8561.0,,26    Cep,65.13226999999999,,100000.0,5.52,#EDEFFF,B0.5Ib,Cepheus
336.832965,212581.0,8540.0,,Del Tuc,-64.96635400000001,,76.9231,4.51,#C6D7FD,B8V,Tucana
336.942705,212988.0,8555.0,,,31.840045,,265.9574,6.0,#FECC9D,K2,Pegasus
336.96468,212943.0,8551.0,,35    Peg,4.695664,,45.4752,4.78,#FFDFC1,K0III,Pegasus
337.15636500000005,212728.0,8547.0,,,-67.489059,,43.122,5.56,#E3E9FF,A3V,Indus
337.163355,212953.0,8552.0,,Nu  Gru,-39.131792,,87.4126,5.47,#FFE3C9,G8III,Grus
337.207965,213051.0,8558.0,,55Zet1Aqr,-0.019972,,28.169,3.65,#F5F2FC,F3III-IV,Aquarius
337.28326500000003,213119.0,8562.0,,36    Peg,9.129033999999999,,182.8154,5.6,#FDC793,K5III,Pegasus
337.29260999999997,213179.0,8564.0,,,26.763198,,384.6154,5.79,#FFD5AE,K2II,Pegasus
337.292745,213306.0,8571.0,,27Del Cep,58.415198,,265.252,4.07,#FFEBDC,G2Ibvar,Cepheus
337.317375,213009.0,8556.0,,Del1Gru,-43.495565,,94.8767,3.97,#FFE0C3,G6/G8III,Grus
337.38259500000004,213310.0,8572.0,,5    Lac,47.706887,,505.0505,4.34,#FDC38B,M0II,Lacerta
337.439325,213080.0,8560.0,,Del2Gru,-43.749224,,101.2146,4.12,#FDC793,M4.5IIIa,Grus
337.44171000000006,213135.0,8563.0,,,-27.107284000000003,,39.8724,5.95,#F2F1FE,F0V,Piscis Austrinus
337.470705,213798.0,8591.0,,29Rho2Cep,78.824285,,75.1315,5.45,#D4E0FF,A3V,Cepheus
337.491405,213235.0,8566.0,,37    Peg,4.431690000000001,,51.8672,5.51,#F4F2FD,F5IVs,Pegasus
337.507545,213323.0,8574.0,,38    Peg,32.572638,,110.4972,5.64,#C6D7FD,B9.5V,Pegasus
337.62192,213420.0,8579.0,,6    Lac,43.123376,,526.3158,4.52,#C1D4FE,B2IV,Lacerta
337.66173,213320.0,8573.0,,57Sig Aqr,-10.67795,,88.8099,4.82,#C4D6FD,A0IVs,Aquarius
337.822725,213558.0,8585.0,,7Alp Lac,50.282491,,31.4564,3.76,#CDDCFE,A1V,Lacerta
337.87635,213398.0,8576.0,,17Bet PsA,-32.346073,,43.7828,4.29,#CBDAFE,A1V,Piscis Austrinus
337.90752,211539.0,8505.0,,Ups Oct,-85.967253,,99.4036,5.76,#FFE0C3,K0III,Octans
338.067765,214035.0,8599.0,,,76.22644100000001,,240.9639,5.7,#CCDBFE,A2V,Cepheus
338.1099,213660.0,8588.0,,,39.779733,,209.6436,5.88,#DDE6FF,A6V,Lacerta
338.25015,213442.0,8582.0,,Nu  Tuc,-61.982122,,88.968,4.91,#FDC690,M4III,Tucana
338.419215,213930.0,8594.0,,,56.624736999999996,,105.5966,5.72,#FFE3C9,G8III-IV,Lacerta
338.51214,213789.0,8590.0,,60    Aqr,-1.57427,,106.6098,5.88,#FFE2C7,G6III,Aquarius
338.67344999999995,213845.0,8592.0,Gl 863.2,59Ups Aqr,-20.708216,,22.6809,5.21,#F8F3F9,F7V,Aquarius
338.83908,213998.0,8597.0,,62Eta Aqr,-0.117498,,51.4668,4.04,#C2D5FE,B9IV-Vn,Aquarius
338.901555,213986.0,8596.0,,,-23.991094,,92.9368,5.97,#FFE2C7,K1III,Aquarius
338.941155,214470.0,8615.0,,31    Cep,73.643188,,54.8847,5.08,#F5F2FC,F3III-IV,Cepheus
338.96785500000004,214167.0,,,,39.634331,,662.2517,5.73,#BBD1FF,B1Ve,Lacerta
339.14768999999995,214122.0,8601.0,,,-31.663789,,109.6491,5.82,#FFDDBE,K2III,Piscis Austrinus
339.24519,214150.0,8602.0,,Sig2Gru,-40.591034,,65.8328,5.85,#D0DEFE,A1V,Grus
339.303705,214710.0,8625.0,,,75.371811,,214.1328,5.8,#FDC691,M1III,Cepheus
339.343485,214454.0,8613.0,,9    Lac,51.545123,,52.6316,4.64,#E8ECFF,A8IV,Lacerta
339.439095,214376.0,8610.0,,63Kap Aqr,-4.228056,,65.5738,5.04,#FFDAB8,K2III,Aquarius
339.6579,214665.0,8621.0,,,56.795632,,138.3126,5.11,#FEC896,M4III,Lacerta
339.66273,214734.0,8627.0,,30    Cep,63.584472,,88.0282,5.19,#D3E0FF,A3IV,Cepheus
339.71443500000004,214484.0,8616.0,,,-33.081346999999994,,129.8701,5.66,#CDDCFE,A0V,Piscis Austrinus
339.71913,214567.0,8618.0,,40    Peg,19.522263,,114.4165,5.84,#FFE5CD,G8II,Pegasus
