NOMBRE;ESTADO;MASA;DESCUBRIMIENTO;ACTUALIZACION;ESTADO_PUBLICACION;TIPO_DETECCION;RA;DEC;DISTANCIA_ESTRELLA;MASA_ESTRELLA
Kepler-685 b;Confirmed;0.733826087;2016;5/12/2016;Announced on a website;Primary Transit;293.87193;38.422949;1145;1.11
Kepler-686 b;Confirmed;0.716130435;2016;5/12/2016;Announced on a website;Primary Transit;285.213807;39.027485;1203;0.94
Kepler-687 b;Confirmed;0.698434783;2016;5/12/2016;Announced on a website;Primary Transit;289.315452;39.153285;628;0.77
Kepler-688 b;Confirmed;0.68073913;2016;5/12/2016;Announced on a website;Primary Transit;294.655242;39.308366;1247;0.98
Kepler-689 b;Confirmed;0.663043478;2016;5/12/2016;Announced on a website;Primary Transit;294.710624;39.521744;1044;0.91
Kepler-69 b;Confirmed;0.645347826;2013;5/28/2014;Published in a refereed paper;Primary Transit;293.2625;44.8689;1247;0.81
Kepler-69 c;Confirmed;0.627652174;2013;7/10/2014;Published in a refereed paper;Primary Transit;293.2625;44.8689;1450;0.81
Kepler-690 b;Confirmed;0.609956522;2016;5/12/2016;Announced on a website;Primary Transit;294.489906;39.771446;1653;1.11
Kepler-691 b;Confirmed;0.59226087;2016;5/12/2016;Announced on a website;Primary Transit;288.812003;40.033398;239;0.53
Kepler-692 b;Confirmed;0.574565217;2016;5/12/2016;Announced on a website;Primary Transit;294.77684;40.153738;1000;0.9
Kepler-693 b;Confirmed;0.556869565;2016;5/12/2016;Announced on a website;Primary Transit;283.253557;40.358196;1002;0.76
Kepler-694 b;Confirmed;0.539173913;2016;5/12/2016;Announced on a website;Primary Transit;291.149507;40.420518;1023;0.97
Kepler-695 b;Confirmed;0.521478261;2016;5/12/2016;Announced on a website;Primary Transit;299.316097;40.822362;620;0.84
Kepler-696 b;Confirmed;0.503782609;2016;5/12/2016;Announced on a website;Primary Transit;293.49661;41.137592;1285;1.06
Kepler-697 b;Confirmed;0.486086957;2016;5/12/2016;Announced on a website;Primary Transit;283.86439;41.346458;1091;0.92
Kepler-698 b;Confirmed;0.468391304;2016;5/12/2016;Announced on a website;Primary Transit;288.509997;41.301769;1135;0.94
Kepler-699 b;Confirmed;0.450695652;2016;5/12/2016;Announced on a website;Primary Transit;296.888201;41.396091;888;0.81
Kepler-7 b;Confirmed;0.433;2010;2/26/2015;Published in a refereed paper;Primary Transit;288.5833333;41.0897222;1034;1.36
Kepler-70  b;Confirmed;0.014;2011;2/24/2016;Published in a refereed paper;Imaging;296.3541667;41.0927778;1180;0.496
Kepler-70 c;Confirmed;0.0021;2011;2/24/2016;Published in a refereed paper;Imaging;296.3541667;41.0927778;1180;0.496
Kepler-700 b;Confirmed;0.017164444;2016;5/12/2016;Announced on a website;Primary Transit;287.1543;41.565788;1061;0.98
Kepler-701 b;Confirmed;0.032228889;2016;5/12/2016;Announced on a website;Primary Transit;288.994182;41.633278;755;0.88
Kepler-702 b;Confirmed;0.047293333;2016;5/12/2016;Announced on a website;Primary Transit;293.878112;41.66177;892;0.9
Kepler-703 b;Confirmed;0.062357778;2016;5/12/2016;Announced on a website;Primary Transit;299.186861;41.742682;1482;1.18
Kepler-704 b;Confirmed;0.077422222;2016;5/12/2016;Announced on a website;Primary Transit;283.316391;41.83712;1054;0.97
Kepler-705 b;Confirmed;0.092486667;2016;5/12/2016;Announced on a website;Primary Transit;289.508502;41.812107;251;0.53
Kepler-706 b;Confirmed;0.107551111;2016;5/12/2016;Announced on a website;Primary Transit;291.760406;41.944077;810;0.87
Kepler-707 b;Confirmed;0.122615556;2016;5/12/2016;Announced on a website;Primary Transit;290.00757;42.116459;626;0.8
Kepler-708 b;Confirmed;0.13768;2016;5/12/2016;Announced on a website;Primary Transit;293.816466;42.212498;1241;0.97
Kepler-709 b;Confirmed;0.152744444;2016;5/12/2016;Announced on a website;Primary Transit;292.105207;42.380318;668;0.8
Kepler-71 b;Confirmed;0.167808889;2013;10/28/2013;Announced on a website;Primary Transit;294.865509;46.285851;793.5;0.923
Kepler-710 b;Confirmed;0.182873333;2016;5/12/2016;Announced on a website;Primary Transit;291.964161;42.696144;919;0.94
Kepler-711 b;Confirmed;0.197937778;2016;5/12/2016;Announced on a website;Primary Transit;297.460015;42.839924;664;0.84
Kepler-712 b;Confirmed;0.213002222;2016;5/12/2016;Announced on a website;Primary Transit;294.909734;42.935261;944;0.84
Kepler-712 c;Confirmed;0.228066667;2016;5/12/2016;Announced on a website;Primary Transit;294.909734;42.935261;944;0.84
Kepler-713 b;Confirmed;0.243131111;2016;5/12/2016;Announced on a website;Primary Transit;295.651502;43.029831;1003;0.98
Kepler-714 b;Confirmed;0.258195556;2016;5/12/2016;Announced on a website;Primary Transit;282.699531;43.272743;1460;1.09
Kepler-715 b;Confirmed;0.27326;2016;5/12/2016;Announced on a website;Primary Transit;283.630767;43.379398;1214;1.04
Kepler-716 b;Confirmed;0.288324444;2016;5/12/2016;Announced on a website;Primary Transit;290.393214;43.363899;675;0.83
Kepler-717 b;Confirmed;0.303388889;2016;5/12/2016;Announced on a website;Primary Transit;292.965535;43.34639;1126;0.88
Kepler-718 b;Confirmed;0.318453333;2016;5/12/2016;Announced on a website;Primary Transit;299.561877;43.503559;1520;1.18
Kepler-719 b;Confirmed;0.333517778;2016;5/12/2016;Announced on a website;Primary Transit;295.536136;43.884453;1427;0.99
Kepler-720 b;Confirmed;0.348582222;2016;5/12/2016;Announced on a website;Primary Transit;298.635649;44.170944;880;0.95
Kepler-721 b;Confirmed;0.363646667;2016;5/12/2016;Announced on a website;Primary Transit;284.430506;44.480534;848;0.82
Kepler-722 b;Confirmed;0.378711111;2016;5/12/2016;Announced on a website;Primary Transit;290.263285;44.55645;1375;1.03
Kepler-722 c;Confirmed;0.393775556;2016;5/12/2016;Announced on a website;Primary Transit;290.263285;44.55645;1375;1.03
Kepler-723 b;Confirmed;0.40884;2016;5/12/2016;Announced on a website;Primary Transit;284.830468;44.658142;965;0.92
Kepler-724 b;Confirmed;0.423904444;2016;5/12/2016;Announced on a website;Primary Transit;293.454838;44.792797;862;0.9
Kepler-725 b;Confirmed;0.438968889;2016;5/12/2016;Announced on a website;Primary Transit;283.977492;44.811562;778;0.88
Kepler-726 b;Confirmed;0.454033333;2016;5/12/2016;Announced on a website;Primary Transit;291.717311;44.887306;838;0.88
Kepler-727 b;Confirmed;0.469097778;2016;5/12/2016;Announced on a website;Primary Transit;294.846908;45.034416;892;0.89
Kepler-728 b;Confirmed;0.484162222;2016;5/12/2016;Announced on a website;Primary Transit;291.092356;45.115528;1236;0.95
Kepler-729 b;Confirmed;0.499226667;2016;5/12/2016;Announced on a website;Primary Transit;286.360112;45.414295;1271;0.94
Kepler-730 b;Confirmed;0.514291111;2016;5/12/2016;Announced on a website;Primary Transit;285.554804;45.578857;1455;1
Kepler-731 b;Confirmed;0.529355556;2016;5/12/2016;Announced on a website;Primary Transit;296.393174;45.568558;1311;1.03
Kepler-732 b;Confirmed;0.54442;2016;5/12/2016;Announced on a website;Primary Transit;283.732021;45.958771;150;0.49
Kepler-732 c;Confirmed;0.559484444;2016;5/12/2016;Announced on a website;Primary Transit;283.732021;45.958771;150;0.49
Kepler-733 b;Confirmed;0.574548889;2016;5/12/2016;Announced on a website;Primary Transit;293.018285;45.914692;980;0.9
Kepler-734 b;Confirmed;0.589613333;2016;5/12/2016;Announced on a website;Primary Transit;297.045638;46.027363;553;0.85
Kepler-735 b;Confirmed;0.604677778;2016;5/12/2016;Announced on a website;Primary Transit;284.688884;46.172249;790;0.85
Kepler-736 b;Confirmed;0.619742222;2016;5/12/2016;Announced on a website;Primary Transit;285.391321;46.180939;1007;0.86
Kepler-737 b;Confirmed;0.634806667;2016;5/12/2016;Announced on a website;Primary Transit;291.862847;46.429256;195;0.51
Kepler-738 b;Confirmed;0.649871111;2016;5/12/2016;Announced on a website;Primary Transit;287.569664;46.567859;992;0.86
Kepler-739 b;Confirmed;0.664935556;2016;5/12/2016;Announced on a website;Primary Transit;290.067985;46.57914;1128;0.93
Kepler-74 b;Confirmed;0.68;2012;2/24/2016;Submitted to a professional journal;Primary Transit;293.0916667;41.3555556;1330;1.4
Kepler-740 b;Confirmed;1.518181818;2016;5/12/2016;Announced on a website;Primary Transit;286.482254;46.692451;1262;0.91
Kepler-741 b;Confirmed;2.356363636;2016;5/12/2016;Announced on a website;Primary Transit;289.431703;46.617531;1530;1.16
Kepler-742 b;Confirmed;3.194545455;2016;5/12/2016;Announced on a website;Primary Transit;283.866019;46.789589;499;0.76
Kepler-743 b;Confirmed;4.032727273;2016;5/12/2016;Announced on a website;Primary Transit;295.574168;42.806436;258;0.94
Kepler-744 b;Confirmed;4.870909091;2016;5/12/2016;Announced on a website;Primary Transit;296.496136;47.182865;486;0.94
Kepler-745 b;Confirmed;5.709090909;2016;5/12/2016;Announced on a website;Primary Transit;291.49943;37.059283;1199;1.04
Kepler-746 b;Confirmed;6.547272727;2016;5/12/2016;Announced on a website;Primary Transit;290.682243;37.355117;450;0.91
Kepler-747 b;Confirmed;7.385454545;2016;5/12/2016;Announced on a website;Primary Transit;288.416503;41.029804;855;0.82
Kepler-748 b;Confirmed;8.223636364;2016;5/12/2016;Announced on a website;Primary Transit;292.262899;37.236992;1271;1.07
Kepler-749 b;Confirmed;9.061818182;2016;5/12/2016;Announced on a website;Primary Transit;299.89723;43.903908;753;0.79
Kepler-75 b;Confirmed;9.9;2013;2/24/2016;Published in a refereed paper;Primary Transit;291.1375;36.5775;1140;0.88
Kepler-750 b;Confirmed;9.40375;2016;5/12/2016;Announced on a website;Primary Transit;289.096874;44.004379;1181;1.15
Kepler-750 c;Confirmed;8.9075;2016;5/12/2016;Announced on a website;Primary Transit;289.096874;44.004379;1181;1.15
Kepler-751 b;Confirmed;8.41125;2016;5/12/2016;Announced on a website;Primary Transit;294.843831;44.077686;748;0.87
Kepler-752 b;Confirmed;7.915;2016;5/12/2016;Announced on a website;Primary Transit;292.268128;37.955654;1075;0.87
Kepler-753 b;Confirmed;7.41875;2016;5/12/2016;Announced on a website;Primary Transit;291.903273;37.902288;278;0.68
Kepler-754 b;Confirmed;6.9225;2016;5/12/2016;Announced on a website;Primary Transit;293.254104;37.846192;1192;1.06
Kepler-755 b;Confirmed;6.42625;2016;5/12/2016;Announced on a website;Primary Transit;296.860998;41.097338;368;0.82
Kepler-755 c;Confirmed;5.93;2016;5/12/2016;Announced on a website;Primary Transit;296.860998;41.097338;368;0.82
Kepler-756 b;Confirmed;5.43375;2016;5/12/2016;Announced on a website;Primary Transit;290.607939;41.201093;852;0.82
Kepler-757 b;Confirmed;4.9375;2016;5/12/2016;Announced on a website;Primary Transit;296.680438;41.386515;1016;1.08
Kepler-758 b;Confirmed;4.44125;2016;5/12/2016;Announced on a website;Primary Transit;293.084606;41.135436;1353;1.16
Kepler-758 c;Confirmed;3.945;2016;5/12/2016;Announced on a website;Primary Transit;293.084606;41.135436;1353;1.16
Kepler-758 d;Confirmed;3.44875;2016;5/12/2016;Announced on a website;Primary Transit;293.084606;41.135436;1353;1.16
Kepler-758 e;Confirmed;2.9525;2016;5/12/2016;Announced on a website;Primary Transit;293.084606;41.135436;1353;1.16
Kepler-759 b;Confirmed;2.45625;2016;5/12/2016;Announced on a website;Primary Transit;290.131501;41.381498;892;1.04
Kepler-76 b;Confirmed;1.96;2013;7/05/2013;Published in a refereed paper;Primary Transit;294.1917;39.6189;837;1.2
Kepler-760 b;Confirmed;1.842307692;2016;5/12/2016;Announced on a website;Primary Transit;287.593209;44.179417;782;0.89
Kepler-760 c;Confirmed;1.724615385;2016;5/12/2016;Announced on a website;Primary Transit;287.593209;44.179417;782;0.89
Kepler-761 b;Confirmed;1.606923077;2016;5/12/2016;Announced on a website;Primary Transit;290.503604;44.143581;867;0.95
Kepler-762 b;Confirmed;1.489230769;2016;5/12/2016;Announced on a website;Primary Transit;291.275634;47.329491;1465;1.06
Kepler-763 b;Confirmed;1.371538462;2016;5/12/2016;Announced on a website;Primary Transit;292.144477;47.157352;902;0.84
Kepler-764 b;Confirmed;1.253846154;2016;5/12/2016;Announced on a website;Primary Transit;297.393183;47.164627;1013;0.92
Kepler-765 b;Confirmed;1.136153846;2016;5/12/2016;Announced on a website;Primary Transit;283.184612;47.15567;1000;1.05
Kepler-766 b;Confirmed;1.018461538;2016;5/12/2016;Announced on a website;Primary Transit;293.184531;37.969851;1614;1.1
Kepler-767 b;Confirmed;0.900769231;2016;5/12/2016;Announced on a website;Primary Transit;291.579173;38.035828;1185;0.96
Kepler-768 b;Confirmed;0.783076923;2016;5/12/2016;Announced on a website;Primary Transit;294.115656;38.393485;795;0.82
Kepler-769 b;Confirmed;0.665384615;2016;5/12/2016;Announced on a website;Primary Transit;292.713101;38.358213;1362;1.19
Kepler-769 c;Confirmed;0.547692308;2016;5/12/2016;Announced on a website;Primary Transit;292.713101;38.358213;1362;1.19
Kepler-77 b;Confirmed;0.43;2013;9/18/2013;Published in a refereed paper;Primary Transit;289.607971;44.345421;570;0.95
Kepler-770 b;Confirmed;0.397332101;2016;5/12/2016;Announced on a website;Primary Transit;286.490428;38.374907;761;0.94
Kepler-770 c;Confirmed;0.364664201;2016;5/12/2016;Announced on a website;Primary Transit;286.490428;38.374907;761;0.94
Kepler-770 d;Confirmed;0.331996302;2016;5/12/2016;Announced on a website;Primary Transit;286.490428;38.374907;761;0.94
Kepler-771 b;Confirmed;0.299328402;2016;5/12/2016;Announced on a website;Primary Transit;287.44409;38.088431;1000;1.03
Kepler-772 b;Confirmed;0.266660503;2016;5/12/2016;Announced on a website;Primary Transit;291.423583;38.216591;689;0.98
Kepler-773 b;Confirmed;0.233992604;2016;5/12/2016;Announced on a website;Primary Transit;290.884667;38.057567;528;1.04
Kepler-774 b;Confirmed;0.201324704;2016;5/12/2016;Announced on a website;Primary Transit;291.03193;38.211956;1190;1.57
Kepler-775 b;Confirmed;0.168656805;2016;5/12/2016;Announced on a website;Primary Transit;291.433297;41.703438;400;0.92
Kepler-776 b;Confirmed;0.135988906;2016;5/12/2016;Announced on a website;Primary Transit;287.27264;41.635559;727;0.83
Kepler-777 b;Confirmed;0.103321006;2016;5/12/2016;Announced on a website;Primary Transit;282.724059;44.346478;383;0.58
Kepler-778 b;Confirmed;0.070653107;2016;5/12/2016;Announced on a website;Primary Transit;287.477437;44.237514;899;0.81
Kepler-779 b;Confirmed;0.037985207;2016;5/12/2016;Announced on a website;Primary Transit;285.628532;44.310889;224;0.46
Kepler-78 b;Confirmed;0.005317308;2013;5/28/2014;Published in a refereed paper;Primary Transit;293.7417;44.4483;372;0.81
Kepler-780 b;Confirmed;0.007950735;2016;5/12/2016;Announced on a website;Primary Transit;281.766389;44.292549;520;1.01
Kepler-781 b;Confirmed;0.010584161;2016;5/12/2016;Announced on a website;Primary Transit;287.653619;47.414811;1036;0.81
Kepler-782 b;Confirmed;0.013217588;2016;5/12/2016;Announced on a website;Primary Transit;288.868231;47.759434;412;0.98
Kepler-783 b;Confirmed;0.015851014;2016;5/12/2016;Announced on a website;Primary Transit;291.062936;47.484803;544;0.93
Kepler-784 b;Confirmed;0.018484441;2016;5/12/2016;Announced on a website;Primary Transit;295.920663;47.448616;604;1
Kepler-785 b;Confirmed;0.021117867;2016;5/12/2016;Announced on a website;Primary Transit;292.068304;38.842261;666;0.77
Kepler-786 b;Confirmed;0.023751294;2016;5/12/2016;Announced on a website;Primary Transit;293.743938;38.939276;512;0.81
Kepler-787 b;Confirmed;0.02638472;2016;5/12/2016;Announced on a website;Primary Transit;291.692465;38.572907;468;0.65
Kepler-788 b;Confirmed;0.029018147;2016;5/12/2016;Announced on a website;Primary Transit;290.000414;38.539892;1649;1.16
Kepler-789 b;Confirmed;0.031651573;2016;5/12/2016;Announced on a website;Primary Transit;295.975153;38.946652;915;1.01
Kepler-79 b;Confirmed;0.034285;2013;5/28/2014;Announced on a website;Primary Transit;300.51712;44.38158;877.4;1.165
Kepler-79 c;Confirmed;0.018558;2013;5/28/2014;Published in a refereed paper;Primary Transit;300.51712;44.38158;839.8;1.165
Kepler-79 d;Confirmed;0.018872;2013;5/28/2014;Announced on a website;Primary Transit;300.51712;44.38158;802.2;1.165
Kepler-79 e;Confirmed;0.0129;2013;5/28/2014;Announced on a website;Primary Transit;300.51712;44.38158;764.6;1.165
Kepler-790 b;Confirmed;0.066545455;2016;5/12/2016;Announced on a website;Primary Transit;286.917117;38.872221;727;0.84
Kepler-791 b;Confirmed;0.120190909;2016;5/12/2016;Announced on a website;Primary Transit;293.595841;39.029477;1447;1.3
Kepler-792 b;Confirmed;0.173836364;2016;5/12/2016;Announced on a website;Primary Transit;292.006813;38.820733;1205;1.09
Kepler-793 b;Confirmed;0.227481818;2016;5/12/2016;Announced on a website;Primary Transit;295.21664;38.774343;794;0.98
Kepler-794 b;Confirmed;0.281127273;2016;5/12/2016;Announced on a website;Primary Transit;288.133701;38.996881;763;1.19
Kepler-795 b;Confirmed;0.334772727;2016;5/12/2016;Announced on a website;Primary Transit;291.019046;38.54558;458;0.94
Kepler-796 b;Confirmed;0.388418182;2016;5/12/2016;Announced on a website;Primary Transit;287.307857;39.144731;377;0.93
Kepler-797 b;Confirmed;0.442063636;2016;5/12/2016;Announced on a website;Primary Transit;297.208965;41.781708;752;0.96
Kepler-798 b;Confirmed;0.495709091;2016;5/12/2016;Announced on a website;Primary Transit;292.478209;42.142291;1085;1.19
Kepler-799 b;Confirmed;0.549354545;2016;5/12/2016;Announced on a website;Primary Transit;287.174894;44.878571;1029;0.95
Kepler-8 b;Confirmed;0.603;2010;2/26/2015;Announced on a professional conference;Primary Transit;281.2875;42.4511111;1330;1.213
Kepler-80 b;Confirmed;0.0218;2012;7/27/2016;Published in a refereed paper;Primary Transit;296.1125;39.9788889;1283.166667;1.1525
Kepler-80 c;Confirmed;0.0212;2012;7/27/2016;Published in a refereed paper;Primary Transit;296.1125;39.9788889;1236.333333;1.092
Kepler-80 d;Confirmed;0.0212;2012;11/17/2016;Published in a refereed paper;Primary Transit;296.1125;39.9788889;1189.5;1.0315
Kepler-80 e;Confirmed;0.013;2012;7/27/2016;Published in a refereed paper;Primary Transit;296.1125;39.9788889;1142.666667;0.971
Kepler-80 f;Confirmed;0.013485507;2012;7/27/2016;Published in a refereed paper;Primary Transit;296.1125;39.9788889;1095.833333;0.9105
Kepler-800 b;Confirmed;0.013971014;2016;5/12/2016;Announced on a website;Primary Transit;286.574823;44.795204;1049;0.85
Kepler-801 b;Confirmed;0.014456522;2016;5/12/2016;Announced on a website;Primary Transit;286.075243;44.664639;419;0.67
Kepler-802 b;Confirmed;0.014942029;2016;5/12/2016;Announced on a website;Primary Transit;286.015855;45.007767;828;0.93
Kepler-803 b;Confirmed;0.015427536;2016;5/12/2016;Announced on a website;Primary Transit;299.221605;44.693874;615;1.05
Kepler-804 b;Confirmed;0.015913043;2016;5/12/2016;Announced on a website;Primary Transit;293.37227;44.785137;648;1.01
Kepler-804 c;Confirmed;0.016398551;2016;5/12/2016;Announced on a website;Primary Transit;293.37227;44.785137;648;1.01
Kepler-805 b;Confirmed;0.016884058;2016;5/12/2016;Announced on a website;Primary Transit;293.229945;45.053314;657;1.19
Kepler-806 b;Confirmed;0.017369565;2016;5/12/2016;Announced on a website;Primary Transit;296.007043;44.853443;260;0.99
Kepler-807 b;Confirmed;0.017855072;2016;5/12/2016;Announced on a website;Primary Transit;289.020172;48.119812;1312;1.04
Kepler-808 b;Confirmed;0.01834058;2016;5/12/2016;Announced on a website;Primary Transit;291.59409;48.445614;321;0.76
Kepler-809 b;Confirmed;0.018826087;2016;5/12/2016;Announced on a website;Primary Transit;289.083643;48.018131;933;0.99
Kepler-81 b;Confirmed;0.019311594;2013;9/22/2013;Announced on a website;Primary Transit;293.636963;42.82497;1088.25;0.648
Kepler-81 c;Confirmed;0.019797101;2013;9/22/2013;Announced on a website;Primary Transit;293.636963;42.82497;1243.5;0.648
Kepler-81 d;Confirmed;0.020282609;2014;3/06/2014;Announced on a website;Primary Transit;293.636963;42.82497;1398.75;0.648
Kepler-810 b;Confirmed;0.020768116;2016;5/12/2016;Announced on a website;Primary Transit;296.614859;48.082645;1554;1.03
